Id,SalePrice
1461,105904.79337358735
1462,116805.03412171996
1463,172364.3115234645
1464,169511.61996006017
1465,144704.81635446678
1466,161026.94641776092
1467,146837.59159727633
1468,155887.03951590013
1469,145810.18914086852
1470,108109.94727705154
1471,155660.15407573228
1472,83617.95031516455
1473,88941.28624167651
1474,108120.1185287802
1475,85926.18613848777
1476,214507.685675123
1477,163895.52466624306
1478,177306.70739756123
1479,179347.2426197651
1480,275203.71454065456
1481,217395.26752034994
1482,157297.92273416778
1483,157041.81434863302
1484,126490.32188829567
1485,160949.48403714545
1486,171234.93058736325
1487,279443.5783755415
1488,165365.0352178174
1489,143468.44430397262
1490,175929.16145041175
1491,159056.24652672507
1492,77774.01797364304
1493,157661.81663678912
1494,200516.1765815108
1495,199291.49429785833
1496,163015.25995445068
1497,149536.69715000497
1498,118664.78562865147
1499,122630.40419854129
1500,122416.31779671684
1501,129785.41444255809
1502,120741.07126208436
1503,176428.07755693464
1504,175033.17326692125
1505,166505.10346865503
1506,159715.07265967576
1507,201721.06336061982
1508,175570.154118649
1509,137233.9668141291
1510,128773.49209376323
1511,136171.2719517196
1512,151320.26207717866
1513,140356.13341774535
1514,135789.29956627774
1515,184147.68244285515
1516,137637.89812668227
1517,130116.65812438316
1518,119950.73819627166
1519,161660.82039126
1520,124269.45104700685
1521,129219.53137536126
1522,150513.80876446888
1523,106774.90417460469
1524,100751.1238685303
1525,105783.3652362617
1526,95761.85258590015
1527,93495.46343493465
1528,115520.44570805196
1529,117841.53300428958
1530,145730.5848554398
1531,105860.82307809088
1532,85693.75319472456
1533,113063.29438354388
1534,106737.91728263962
1535,142223.2174923568
1536,108785.63355540972
1537,69094.45341170403
1538,122434.55938834106
1539,162685.80728936818
1540,117762.84130006662
1541,105759.11572723156
1542,118901.90543747436
1543,161042.96564751514
1544,77386.20424134214
1545,93502.44553401164
1546,107155.03774135714
1547,123041.78922631804
1548,109498.32310948565
1549,107014.26868371975
1550,112877.97804722034
1551,107381.19820482886
1552,130689.18522093253
1553,141291.73164124595
1554,95339.91082381405
1555,158005.97698599024
1556,92309.56530770285
1557,98703.40056955538
1558,98098.4332820217
1559,108377.38372635905
1560,113605.22779575695
1561,140642.13074419476
1562,96697.36167929307
1563,104692.77272539091
1564,137156.05867646172
1565,129353.68078609614
1566,182496.7013446821
1567,74388.19296277633
1568,201055.95137524113
1569,127642.69558132833
1570,106963.86234441037
1571,94101.03544940836
1572,121703.3405847006
1573,175733.6069716113
1574,112200.42196341552
1575,172648.7868425254
1576,184913.16676592437
1577,139885.79899938224
1578,121816.29947365972
1579,119265.66963496781
