Id,SalePrice
1461,95551.23147711613
1462,141813.63895225662
1463,157701.54975175697
1464,163979.20716625763
1465,142052.57622866196
1466,150553.1816030674
1467,125416.05829009596
1468,143635.77815613063
1469,151951.4658735449
1470,92989.81376642581
1471,144644.25436458187
1472,77914.09306688073
1473,72457.82351744526
1474,100644.11999251088
1475,76720.92354433217
1476,224539.65659825024
1477,184039.3268666971
1478,167082.27854587257
1479,178224.94502090875
1480,251504.8502923818
1481,218988.14089518835
1482,161471.69054311267
1483,134798.2250306765
1484,119826.4318141442
1485,164053.99647795604
1486,171633.35329865944
1487,264779.4325267955
1488,167662.3948582046
1489,154896.5852482697
1490,166088.89182883312
1491,170767.13345726553
1492,82748.93773150114
1493,148262.5908091863
1494,202144.51073453217
1495,194235.53549685006
1496,151316.11907008014
1497,140701.83079165567
1498,123549.79019444573
1499,111354.77263531713
1500,111350.6486930411
1501,121990.46303096098
1502,124188.2417416193
1503,184779.05685718052
1504,169622.74558944095
1505,163807.54370655198
1506,144465.48200968772
1507,182214.49485373756
1508,147622.09872975334
1509,127349.2311885435
1510,116402.24032049689
1511,129383.91042273142
1512,140709.54422145663
1513,135274.62625765312
1514,125105.79239309464
1515,159819.56597791702
1516,112625.60938807369
1517,137167.22409744296
1518,95939.72093027637
1519,152957.39382264751
1520,110725.32726146496
1521,116236.68434245726
1522,132538.6642611907
1523,96861.62829924206
1524,93230.15421154059
1525,90788.71030949401
1526,72185.88424813522
1527,76880.17043881556
1528,95924.87455846893
1529,102186.29515696407
1530,110929.66908862352
1531,104212.32434414822
1532,68954.86365578398
1533,98239.1941015236
1534,106255.67934261444
1535,134511.08854606168
1536,88687.5005865083
1537,57479.009322822036
1538,122192.5559088896
1539,155376.9052828771
1540,119589.94004040952
1541,113222.88495980891
1542,106662.98569948632
1543,161503.3901584878
1544,72401.50935112192
1545,87080.29861883464
1546,100962.75372355875
1547,119648.90863206769
1548,97874.95547205304
1549,91422.83911647611
1550,106231.23942113399
1551,90298.72901993225
1552,105593.87025421689
1553,132930.9583079939
1554,81139.67767335856
1555,142438.14722058186
1556,99173.63572169862
1557,110613.6832884407
1558,82436.83732599419
1559,106280.80167791221
1560,111161.84537627212
1561,121047.69787743532
1562,99653.49020495567
1563,91189.91461678836
1564,123816.96199611209
1565,122401.54662854034
1566,168446.11582668338
1567,72412.58079002459
1568,197560.63476248833
1569,104832.517737587
1570,111756.9199903423
1571,90447.56541010045
1572,116521.8131854039
1573,189318.47661693333
1574,102846.48174942673
1575,167653.05062705348
1576,187712.42756882132
1577,142059.7317881251
1578,108263.87703762784
1579,109954.66656520794
1580,150586.47891693082
1581,120306.65647962896
1582,76865.78982093975
1583,191682.15041483435
1584,174148.6284332503
1585,115741.38503439061
1586,73715.99989548343
1587,90045.94260878046
1588,131117.92869420288
1589,96998.64963767037
1590,95992.83167761214
1591,71865.17419345722
1592,100857.73280014154
1593,91424.02706652689
1594,116856.66930005657
1595,106546.84373506776
1596,173875.5068303957
1597,136187.0565205086
1598,141981.55492359915
1599,130733.39662774389
1600,124321.99106979933
1601,54045.5220287061
1602,106474.31032010318
1603,95683.87641506457
1604,157049.86601336146
1605,173566.75439162418
1606,132127.44399174282
1607,128670.35842120435
1608,163838.77929338967
1609,156935.2738348068
1610,131601.18558259527
1611,93393.44739625868
1612,128810.6166120507
1613,129230.85352790207
1614,98716.29011396495
1615,70892.09183315364
1616,69602.69721712267
1617,79110.74672588309
1618,86584.97064099168
1619,116349.62693648656
1620,132423.99767492455
1621,109701.30244698147
1622,117924.26535946738
1623,165143.99804768406
1624,177505.11780687075
1625,95848.17715048436
1626,131125.7664939862
1627,154071.81101915988
1628,212257.76995173428
1629,143291.29987874007
1630,193762.19126323078
1631,140975.334086947
1632,168550.11646161255
1633,143763.5180542886
1634,149140.45853265616
1635,154689.67726929314
1636,122584.5306138466
1637,166613.3989146696
1638,171869.3431583844
1639,136797.3901040356
1640,198656.12379229304
1641,133201.03267947113
1642,159301.0289582373
1643,164583.0339727853
1644,177989.97276886427
1645,155042.06380244487
1646,113557.76141594735
1647,113451.28166361267
1648,112598.65622685691
1649,107255.2446189462
1650,80211.3259533456
1651,79653.71458053541
1652,72373.47990068079
1653,72191.48045792065
1654,99535.35786423217
1655,92963.33724802252
1656,97410.13425113032
1657,95612.5819598004
1658,108118.19737903326
1659,75278.58081266542
1660,112304.8171679093
1661,265269.6264385416
1662,276945.47396741447
1663,197088.78792585665
1664,209809.3140399164
1665,171392.40093087268
1666,201625.59336325448
1667,266267.4768775768
1668,189667.2122835177
1669,175780.31498220444
1670,186811.96745509643
1671,196371.2140621665
1672,220006.64596774048
1673,233990.18313067427
1674,180351.95063979953
1675,159159.1720298764
1676,156444.66589500898
1677,173617.3246179901
1678,200189.26438591964
1679,202692.8170756029
1680,189222.0327944119
1681,145045.99580051974
1682,199548.66154000905
1683,141420.06341592115
1684,162122.50552097408
1685,160701.42144650075
1686,128488.90589210365
1687,156867.57188848883
1688,167128.69882480966
1689,171330.30459264878
1690,169667.1741979261
1691,157412.14088049086
1692,193239.51014951375
1693,151463.77596438886
1694,144820.28893923017
1695,130240.6779247271
1696,226914.87337095346
1697,127260.68142206898
1698,229054.79676651838
1699,187280.33145114998
1700,169375.34863340916
1701,199076.03873188284
1702,168604.2326009005
1703,167822.46722722208
1704,183379.78321702732
1705,159900.80446818267
1706,182506.58202842754
1707,154518.77033329662
1708,150125.77532984866
1709,180249.76087948185
1710,163360.01904647917
1711,183390.49126283897
1712,189113.239685562
1713,170982.18819215643
1714,163890.86512620942
1715,167409.10175514172
1716,141575.15176388525
1717,134346.03894301254
1718,114699.6474823
1719,179133.37705229374
1720,169029.19306186054
1721,134139.60250176527
1722,114670.53731167337
1723,123103.79470875162
1724,171380.74873687318
1725,198634.32943894225
1726,159618.98933768846
1727,136039.74452155476
1728,156361.58470985058
1729,143630.29381176367
1730,125251.28637160873
1731,93235.80275550419
1732,95146.81436597649
1733,98364.58532868937
1734,116006.00503180195
1735,118314.82917403178
1736,89496.38681937118
1737,231393.0880883294
1738,162714.99964857806
1739,172732.40440118915
1740,177892.91809449135
1741,150197.4747257666
1742,119588.74007336619
1743,123238.22697431695
1744,189618.8533692952
1745,168366.4302369389
1746,168014.60111683412
1747,173469.7181062521
1748,190424.40226912548
1749,129367.25168609431
1750,101589.38924407736
1751,198965.36831478067
1752,88053.58620947787
1753,122400.29587784829
1754,161117.5841682727
1755,129607.64970511776
1756,81418.50582062022
1757,76771.6128289606
1758,121057.44786061566
1759,129537.74593230068
1760,125392.46442348666
1761,128505.98920122547
1762,143282.79303776353
1763,142338.79253704668
1764,92069.9979334867
1765,128605.13248145247
1766,143473.9290879771
1767,174416.0841662498
1768,114739.57078017872
1769,131610.92012017852
1770,123768.75108294448
1771,105735.6433287705
1772,116142.27152356454
1773,109261.00931669225
1774,94807.97011818817
1775,105421.51252905412
1776,100836.15905024392
1777,81860.45354379308
1778,114037.62133305047
1779,109021.66694992899
1780,132427.41831180578
1781,99721.96788909518
1782,72142.08558700801
1783,112544.68556147483
1784,94849.28863198316
1785,88770.21348407674
1786,113775.22575819785
1787,128636.02261917162
1788,69357.93223881573
1789,84334.05973568467
1790,66844.32300303761
1791,149902.3421726956
1792,120494.34831506827
1793,126144.77938160441
1794,110633.90807301812
1795,102977.39447133099
1796,110658.37923813138
1797,98534.47638514011
1798,90552.63118060357
1799,72064.94958532172
1800,99311.3544564393
1801,99932.64620494332
1802,101238.8136389733
1803,121229.55351559048
1804,108456.7474781903
1805,106805.96992340124
1806,90529.98419409762
1807,109272.35821955012
1808,92155.06693613173
1809,104800.63680327921
1810,105905.32807706312
1811,110379.83839673102
1812,102336.20051271122
1813,94149.32354456102
1814,79029.12575109945
1815,47492.58123602306
1816,81415.91322255503
1817,115970.42277854391
1818,128803.5992790876
1819,93603.76002841299
1820,63119.844922836084
1821,98582.63057234748
1822,111691.61991688436
1823,68236.27937291145
1824,115171.237632235
1825,102710.29596437486
1826,90939.99318204784
1827,76950.04868462587
1828,110074.6233676221
1829,85845.69819747582
1830,105561.31635566731
1831,114800.57876844611
1832,78870.18045709489
1833,117663.92649096054
1834,116111.60254729445
1835,113421.56085951756
1836,105603.41576005408
1837,93336.6940633433
1838,98954.11922629928
1839,91488.03369934845
1840,106221.92034155111
1841,99466.87109453745
1842,75459.76362605757
1843,118185.69733734621
1844,112161.24992935463
1845,127941.64297513461
1846,119713.580832928
1847,133042.58597757074
1848,64548.65926493649
1849,107102.29121252905
1850,101107.1935783873
1851,135107.65160816736
1852,104673.7065439463
1853,118232.07645340143
1854,147881.84713425726
1855,113791.87894949374
1856,173797.3177172391
1857,138903.95142573756
1858,117330.97465168743
1859,99912.58234581894
1860,120526.46470901585
1861,98515.70212807918
1862,209806.72019266992
1863,179013.97475632676
1864,179182.79271340894
1865,184090.29408178673
1866,177094.1059101675
1867,162710.10136057765
1868,193297.61855754978
1869,150685.75056746832
1870,164727.34809050013
1871,164087.99670596828
1872,159020.28789675978
1873,184937.6728182877
1874,114778.01515275166
1875,142773.789989789
1876,152201.9099641047
1877,168724.78673982932
1878,165978.32903283407
1879,98117.45062900742
1880,100263.28027014776
1881,172306.83750304003
1882,200946.70616811907
1883,160464.0847422273
1884,176826.05713897364
1885,173508.15388031155
1886,188431.0666704055
1887,150429.49602503292
1888,178999.20338470818
1889,154545.0460086688
1890,101031.9023506481
1891,101624.66654432335
1892,77228.39554236799
1893,124134.84866665777
1894,98425.86285936185
1895,122766.60909344308
1896,103904.74792678587
1897,99009.18795907451
1898,94252.46999186736
1899,118390.73595753998
1900,112534.60735190599
1901,121883.43040714985
1902,130555.76695213285
1903,152678.8442559702
1904,105426.80070478066
1905,152851.09410196633
1906,120223.68698289931
1907,137105.54042498223
1908,76640.65236562949
1909,103883.02907221565
1910,93819.52072461222
1911,158783.1265232293
1912,198548.92546062943
1913,130945.7665461947
1914,65793.30054430135
1915,172633.6449896097
1916,78969.12654184873
1917,178142.66486729545
1918,101345.00495732138
1919,133979.3399688702
1920,120029.27891985611
1921,185260.0184471541
1922,173266.01756350612
1923,186741.2116259273
1924,181549.41525443012
1925,180126.34319480855
1926,201027.63198144946
1927,116953.54288858015
1928,127476.63037593842
1929,95772.60861177613
1930,106499.71391314267
1931,98845.28745011827
1932,111316.88172893632
1933,139342.60030076996
1934,140970.94672710498
1935,135637.21675664416
1936,152455.97300408242
1937,149471.25902122524
1938,146990.03681029493
1939,163832.7987929789
1940,139988.41079314795
1941,153415.58840263486
1942,153534.2103123908
1943,146952.4327170144
1944,225598.46697642814
1945,196706.1678935105
1946,54302.8669933712
1947,161653.50153547342
1948,163430.32457362517
1949,172478.487542141
1950,132239.86217267948
1951,186706.84742239316
1952,174077.47978804985
1953,137393.73659202692
1954,148107.24507338388
1955,99656.10831921511
1956,258265.57454099675
1957,118995.79932819924
1958,222254.11646218607
1959,111593.50213591971
1960,99512.90058859058
1961,80324.05239637484
1962,71930.82894604621
1963,71710.70428960594
1964,78010.28096242521
1965,103726.55509413446
1966,90192.99723222743
1967,188552.29186528944
1968,206686.9098615541
1969,203560.2035930093
1970,266532.36605044676
1971,268345.7471938642
1972,208731.62749529554
1973,185262.53126365793
1974,201377.8668682662
1975,209609.63134100227
1976,180786.87989790825
1977,267579.691437241
1978,262864.0600020973
1979,189787.34487909047
1980,163108.60597227278
1981,190505.9335557508
1982,158629.83639144778
1983,153357.43967925073
1984,133938.5557360886
1985,141714.1966562495
1986,151777.14599923338
1987,145097.0524889598
1988,162666.47817295228
1989,170238.16164657843
1990,179636.42235961338
1991,177665.03926125923
1992,165365.5861651476
1993,157128.85108817936
1994,191173.42067507977
1995,144022.0031147613
1996,180959.25490485798
1997,174697.16397833425
1998,187334.4394423351
1999,190178.40547649688
2000,220934.49595568728
2001,178664.25871897317
2002,172339.10551054453
2003,178860.43274585725
2004,193718.86960540124
2005,157482.78086036196
2006,160791.63776599572
2007,170942.10431637446
2008,154311.9885705556
2009,166293.49453410038
2010,171482.4638655274
2011,110823.29933134658
2012,138980.5223079798
2013,166227.79177075843
2014,168007.61547785738
2015,155093.1169479897
2016,164626.6003470578
2017,165026.5602139753
2018,98867.38179636991
2019,99987.43859766872
2020,80473.55207564948
2021,99962.35050858163
2022,111936.13078131218
2023,128684.26876079733
2024,206854.1982955771
2025,209272.22972897018
2026,134087.10298427436
2027,115078.82646795195
2028,114239.18484118888
2029,101969.84393171546
2030,152671.57851912998
2031,142865.15042805838
2032,139453.95412152217
2033,150102.88030413727
2034,112928.02948855226
2035,155460.5552395587
2036,120997.059722033
2037,128831.27434152675
2038,152990.94701412626
2039,162675.17002987643
2040,308350.24903134356
2041,176997.415633599
2042,150644.39790272564
2043,138141.48519566734
2044,141933.66749382913
2045,139581.32212073097
2046,103703.20916259706
2047,112369.25492799484
2048,94127.33064462082
2049,100030.87397935327
2050,140930.81645681526
2051,96266.17138089846
2052,109982.06128292256
2053,125879.63676195884
2054,74458.44470865525
2055,138390.32125339712
2056,124889.38451488102
2057,93947.4848682254
2058,181957.6323200485
2059,116163.75211737627
2060,137515.97838249704
2061,139730.4953591335
2062,104352.3368075171
2063,99534.23169031496
2064,99321.49607778936
2065,82569.36552126757
2066,116788.04537300127
2067,110698.22995689306
2068,102774.16134706019
2069,73569.96363456376
2070,86227.40457366347
2071,81886.5560072616
2072,97422.32605795022
2073,115969.65155431906
2074,126465.04503583194
2075,109214.08294561192
2076,80940.75887465623
2077,121969.94667991436
2078,86044.16070122752
2079,95334.6599606603
2080,81841.65357291247
2081,103260.05322346346
2082,82069.92515100309
2083,103612.94810258907
2084,78853.3532688859
2085,89607.71465610906
2086,84203.25718586777
2087,89827.03701341116
2088,87979.9770699095
2089,61459.18704736696
2090,104305.93515477369
2091,85948.81613792908
2092,103414.7178416928
2093,115761.15706741168
2094,90045.37831367312
2095,114876.89464135338
2096,68021.85444615164
2097,88890.60535401573
2098,102519.47264089185
2099,48125.355889112114
2100,82481.67038900721
2101,98807.9935662643
2102,93624.84678377697
2103,78860.59733159047
2104,128137.66945509105
2105,113972.13267919626
2106,82246.58520228001
2107,152276.90813213028
2108,93673.63613580045
2109,80927.940410283
2110,107369.11944428411
2111,130836.0993394108
2112,113865.2404089114
2113,93695.87215792127
2114,94748.63402915624
2115,128069.89355711489
2116,80132.73322084318
2117,105279.10546380152
2118,97955.38236292441
2119,77963.4730106886
2120,101206.6453453531
2121,108363.4051248352
2122,85997.93700178388
2123,72573.93770790404
2124,120202.53011645879
2125,110259.06272699773
2126,120211.46671734219
2127,111367.50253904214
2128,101903.51913649375
2129,75042.1963031168
2130,124830.3553219713
2131,117639.77934173572
2132,91654.06574763815
2133,95050.21939909017
2134,105061.47082065833
2135,92722.56550934468
2136,83557.25608227604
2137,94513.7661116282
2138,119441.63527688541
2139,117529.26089696672
2140,129464.01572840611
2141,120753.28491628561
2142,111440.5026156935
2143,117970.03490939793
2144,93211.26557569149
2145,117953.94753673299
2146,120294.03378378497
2147,115739.74246377773
2148,119747.35246795473
2149,112877.3288359672
2150,138640.07153967305
2151,98233.51090347966
2152,113460.89884403766
2153,136463.11514402955
2154,79738.24200804632
2155,117680.06652732908
2156,236507.0797339443
2157,163352.45488865834
2158,202145.26633269188
2159,180550.68386216654
2160,168803.92687621692
2161,172400.40047699938
2162,183741.41108828122
2163,186177.5329849977
2164,182686.88698480578
2165,149259.07806874576
2166,108034.17902110155
2167,156862.0045714954
2168,170665.85564366175
2169,168704.77369111462
2170,173333.1959003495
2171,122781.61552406898
2172,97598.86159331868
2173,133818.27894198557
2174,184125.62285543568
2175,190339.64962798596
2176,199979.88554217087
2177,200688.95943524022
2178,170036.19755571446
2179,119382.8309486198
2180,144521.54057687518
2181,145224.66580195708
2182,161629.0599097019
2183,144142.36835528852
2184,113967.40352265725
2185,119468.73330523218
2186,101609.20267013457
2187,127057.95253390055
2188,119119.02864363069
2189,182091.6031687267
2190,65931.31348924819
2191,67397.3404341176
2192,71495.07377732945
2193,95936.00440862951
2194,90349.54486585442
2195,97872.13198789024
2196,83342.98636045518
2197,97002.666135438
2198,116225.09224403262
2199,121831.06006300484
2200,123461.29767897508
2201,111651.30576378181
2202,146952.96986983952
2203,130063.93365623045
2204,147827.71164309935
2205,103875.24446287604
2206,117203.97509772674
2207,150142.06011966986
2208,179488.04088604831
2209,138642.72578475124
2210,81887.84290057806
2211,83407.22720754513
2212,95988.37134016126
2213,95499.54199550817
2214,127645.15908113266
2215,85508.35971397556
2216,142475.0902247996
2217,75884.73091847474
2218,88442.80645432667
2219,76666.78902046267
2220,79869.43377127066
2221,174254.07142807357
2222,147015.59640936615
2223,193244.80110821952
2224,159494.8858914822
2225,114014.34061873225
2226,127048.0258773077
2227,143214.61010477497
2228,175244.05264711648
2229,203579.3201655233
2230,132980.48135321136
2231,184143.19355630493
2232,142195.52429715084
2233,147798.8589554223
2234,169709.41890592786
2235,165059.6751542033
2236,197662.98074112242
2237,207540.32452102684
2238,134776.74339811137
2239,90191.17022465261
2240,108502.69390445923
2241,127393.75547700978
2242,97647.42565636073
2243,97958.58659626664
2244,85592.35071809849
2245,92392.62957588084
2246,97339.07300174299
2247,74277.21704622635
2248,79984.22268974823
2249,96629.04057429927
2250,95023.71165624162
2251,167770.6877526495
2252,131753.26824810824
2253,131790.6253794243
2254,152016.9478260099
2255,155322.46648846293
2256,156742.48403131234
2257,153990.43050133917
2258,140335.31827469918
2259,147977.30084737457
2260,91839.4414352317
2261,128633.48431160364
2262,146359.86794147102
2263,227264.77664211657
2264,254044.34150134854
2265,114654.54223527062
2266,169531.24542612993
2267,210696.30653484756
2268,212519.15828717806
2269,127368.42102476052
2270,161652.43084487363
2271,157289.1168618581
2272,167005.98970833697
2273,134174.33382367165
2274,134939.70851836156
2275,115962.57268705532
2276,140227.79446550013
2277,131591.19698180511
2278,102148.95587929014
2279,83778.33896994518
2280,64922.35951786823
2281,127281.90157333027
2282,148987.18154367586
2283,76032.8987085974
2284,80413.35783155625
2285,91087.91793955132
2286,85781.1043767763
2287,194755.05123683577
2288,183605.48848275028
2289,212688.15008131223
2290,264635.0827002389
2291,241598.65465970387
2292,230723.9958740467
2293,224889.44265416166
2294,242084.2563015604
2295,239744.17194300293
2296,224056.10973261725
2297,201546.0630372486
2298,183932.97942173594
2299,256857.5049741159
2300,254603.47159913654
2301,195483.02913177043
2302,179920.8099305032
2303,175810.58676679447
2304,190449.47312672637
2305,161997.03473481428
2306,150539.80897787822
2307,158307.11465597292
2308,164412.11644765342
2309,163425.9005375826
2310,160894.68466968805
2311,151771.33856262232
2312,168424.14370320272
2313,163778.51853203413
2314,166639.63230801254
2315,176974.34174829573
2316,180258.03140381162
2317,137937.3597250297
2318,169295.21628537928
2319,165572.95292029798
2320,155523.57260657157
2321,152497.32125443724
2322,144440.84954103813
2323,146199.6605827405
2324,167576.1265359679
2325,180250.85691592647
2326,155568.6386065711
2327,173443.49249252098
2328,181150.94126921584
2329,154238.11730037222
2330,149495.98217748114
2331,227020.4259456653
2332,246240.36095988585
2333,207296.43340990102
2334,186959.17610673452
2335,193178.74812939297
2336,200717.2027654581
2337,152753.27629164976
2338,184537.10851149613
2339,170823.27385046397
2340,197736.81948797972
2341,161834.80254965456
2342,161064.04029098994
2343,161707.0022025706
2344,180109.4090053196
2345,166219.70291746198
2346,158439.5627528459
2347,158746.47151019398
2348,177367.85217108988
2349,159635.45241378518
2350,193076.11227754437
2351,167995.83943378844
2352,179222.66374249142
2353,197847.7237705924
2354,107394.68558148657
2355,118551.69875843845
2356,128690.43820521556
2357,156721.15193332025
2358,184172.26252249812
2359,117837.5161565839
2360,89564.80856937455
2361,101227.91898440382
2362,274626.9256612551
2363,125848.19700257783
2364,145907.57995269127
2365,150630.81723847767
2366,143907.26918145068
2367,165697.69940305935
2368,157074.9881637906
2369,162534.58211944453
2370,100016.4346837059
2371,114165.53781023754
2372,138724.08110112412
2373,176552.49478818523
2374,194282.65104330325
2375,169395.91084883435
2376,204251.84385446558
2377,221903.29042738923
2378,114942.15565719413
2379,153146.60195044774
2380,111024.89812439632
2381,138027.78789938337
2382,152298.60510566368
2383,151237.01206596752
2384,185358.56443068656
2385,127600.77947516338
2386,112695.52073238221
2387,112884.1658667644
2388,85130.95592695924
2389,106578.40428764473
2390,115777.67352986008
2391,104466.3170366756
2392,75675.96774625477
2393,116828.03960937323
2394,109033.54031240645
2395,151602.15293608236
2396,113567.56137590324
2397,160584.4197594551
2398,103284.18785273268
2399,72872.98881952373
2400,69239.94759866582
2401,84255.23585103816
2402,108531.38290588385
2403,90375.38747820428
2404,107433.56155706313
2405,131496.32576318504
2406,108816.29952786677
2407,95123.2144480177
2408,112444.9438630519
2409,104105.24066350865
2410,127564.40218733808
2411,87618.15790069735
2412,134584.4819765865
2413,103588.40889016089
2414,101263.79202493354
2415,89644.28362083243
2416,84737.65587773782
2417,92314.1573232598
2418,93464.63923527575
2419,106982.2566160671
2420,90049.92380358951
2421,135673.7991163481
2422,51519.60149329106
2423,109872.83566315747
2424,123256.15976586919
2425,252312.3053433502
2426,102883.12198864132
2427,121696.69038299711
2428,121658.41957107557
2429,96756.0643919157
2430,99527.09224132815
2431,91322.02463318076
2432,108781.94277065071
2433,104739.50741482938
2434,115116.13152571335
2435,108567.40515531554
2436,83753.05803730247
2437,70520.30863845206
2438,95142.77412095344
2439,87236.62677705089
2440,87738.5337513486
2441,81188.98029883578
2442,72192.15743385821
2443,93376.49552759282
2444,111847.47781407206
2445,75352.8168603349
2446,109753.43341422202
2447,144289.00013144143
2448,115239.78374765297
2449,73365.72454643101
2450,115909.49619851483
2451,107948.76590958746
2452,151563.35955582865
2453,82722.81737474787
2454,107945.03198120168
2455,91843.77000145323
2456,108312.85805107398
2457,93726.48861773628
2458,100971.39339029063
2459,81394.66153961919
2460,112041.31401181857
2461,87554.98179660995
2462,100731.40255493092
2463,104301.87314227276
2464,130815.86598580827
2465,107462.18110009855
2466,101674.38155634966
2467,131508.52579528524
2468,66012.29514933711
2469,74968.13886187701
2470,161990.63557054792
2471,156513.24007861663
2472,146336.65005597577
2473,109271.04308095977
2474,94712.49595627024
2475,172578.9462070137
2476,90633.68955033156
2477,91641.37177577977
2478,126056.33026102687
2479,80241.038587614
2480,109321.0329503435
2481,108694.05406257232
2482,93774.11154448584
2483,101261.57569943463
2484,92677.46096963387
2485,97963.89585675173
2486,114209.22434531184
2487,157354.6831424758
2488,135430.70651539863
2489,125810.0469345539
2490,119712.64180149791
2491,92051.41544769298
2492,142825.76612684093
2493,101827.80750305405
2494,102594.91872885784
2495,66993.52437956064
2496,191849.9825147265
2497,140837.71609607452
2498,78937.69103475397
2499,95083.2892165567
2500,100289.14676662696
2501,105808.97709280641
2502,125729.41217379086
2503,100638.98452888879
2504,109352.61024609402
2505,178440.74924587403
2506,178180.36321443054
2507,179957.34801552698
2508,185808.7178397823
2509,164374.81943719316
2510,161854.80706062555
2511,140536.8394031006
2512,168936.7718424475
2513,181159.94275064048
2514,183159.26112028642
2515,107783.93792668886
2516,149703.0415399139
2517,106552.01688062
2518,125173.77994668213
2519,185739.4762822798
2520,177612.22223684363
2521,166525.68880557115
2522,174061.82734313566
2523,105621.94076089041
2524,106668.55983968523
2525,96645.53102985538
2526,99540.57288981693
2527,93468.05823100821
2528,103541.18903777302
2529,89911.20474467396
2530,87554.6908838777
2531,168447.8200358445
2532,181807.35225335875
2533,158134.68315900644
2534,167507.28144709716
2535,215161.4990845409
2536,194652.25914099658
2537,176845.23216960154
2538,166283.18728571513
2539,144720.18029830148
2540,155506.26593995752
2541,161857.92701706794
2542,151888.4776868613
2543,123539.71551794173
2544,98961.66939459152
2545,101350.95767803513
2546,108378.2925148362
2547,91671.07534516325
2548,134106.5381539193
2549,129835.83177645522
2550,40410.6847890983
2551,110285.32577679733
2552,91103.92672485762
2553,71457.54914261455
2554,79103.47541392646
2555,92805.8780694065
2556,78994.9483632082
2557,98168.2354287222
2558,125525.94170457702
2559,98803.67920798865
2560,108363.09844964734
2561,102313.3608425691
2562,113944.10033589299
2563,110621.59405198689
2564,135891.8322236789
2565,134459.13877577774
2566,125196.08352760832
2567,107865.88618384152
2568,126665.09689826444
