Id,SalePrice
1461,197293.57340998595
1462,186204.60841044332
1463,203442.33015102393
1464,171463.446403468
1465,265223.54770888144
1466,171756.71300207562
1467,247733.12947931836
1468,234723.26777320413
1469,175182.87176525078
1470,137727.5540025643
1471,147992.49841997944
1472,267590.3144271803
1473,144022.26930503637
1474,218526.6479103437
1475,173888.5450261934
1476,129830.1073381652
1477,147252.14938835162
1478,104037.2910086324
1479,166139.14021040886
1480,152484.65055949698
1481,274847.98897082976
1482,107554.87713338606
1483,239043.88869416955
1484,159901.03730228517
1485,142156.66290389543
1486,229677.37811531083
1487,133031.79335505975
1488,242418.266068643
1489,224458.56047937708
1490,76739.25361215862
1491,128659.56061495532
1492,152085.21290745315
1493,162696.04015668575
1494,203972.02340541375
1495,225964.30318516307
1496,253797.0981383076
1497,172786.21309073872
1498,195126.3439503154
1499,142822.453374646
1500,78891.44003080996
1501,171322.03367674907
1502,182316.6587212299
1503,140600.2721352056
1504,122854.82344991271
1505,134931.8453594613
1506,241981.89172587378
1507,264944.1432136394
1508,222008.94834139387
1509,127628.06536902586
1510,136516.04082105285
1511,163606.71438933097
1512,125812.64497642737
1513,109521.26122888736
1514,306009.5276039563
1515,134543.45322874383
1516,206625.63190898672
1517,196047.30516826085
1518,185372.89904362007
1519,306260.50989940506
1520,124304.61355750712
1521,172029.51392858208
1522,111392.55344119357
1523,185182.86363224438
1524,161968.78322701008
1525,258711.10873698458
1526,274071.74768892716
1527,283358.52277186856
1528,211928.87502807178
1529,98720.02241703004
1530,241563.69898635006
1531,311308.36023592215
1532,122805.99125459543
1533,188938.1502532341
1534,145068.6262899463
1535,154001.01374099063
1536,117713.62984336908
1537,125798.0898054282
1538,131172.41360633698
1539,191937.58398938912
1540,125054.56635878683
1541,235444.53640874536
1542,193785.56272318473
1543,227451.4830679006
1544,146130.36017007226
1545,141793.75024305118
1546,256484.95974951793
1547,166267.6507464608
1548,147607.71933222597
1549,118729.2986809082
1550,124583.30974049201
1551,88806.52822214179
1552,171919.60161575503
